[2026-09-18 19:24:10]	[EmigProbe] shell attached 
[2026-09-18 19:24:51]	[EmigTest] API player.Culture fns[0] canSwapCultureSlot getActiveTraditions getActiveTree getAllAvailableNodeTypes getAllRecentUnlockedTraditions getAllUnlockedTraditions getArchivedGreatWork getArtifactCulture getArtifactDate getAvailableTrees getChosenIdeology getContinentResearchStatus getContinentRuralRuinCount getGoldenAgeChoices getGovernmentType getIdeologyForTradition getLastCompletedNodeTreeType getLastCompletedNodeType getNodeCost getNumAgesAvailableToResearch getNumAgesResearched getNumAllCultureSlots getNumCivicsUnlocked getNumCultureSlots getNumWorksInArchive getRecentUnlockedTraditions getResearched getResearching getTargetNode getTurnsForNode getTurnsLeft getUnlockedTraditions isArtifact isNodeUnlocked isTraditionActive isTraditionUnlocked unlockTradition 
[2026-09-18 19:24:51]	[EmigTest] API player.Culture WRITE-LIKE [] 
[2026-09-18 19:24:51]	[EmigTest] API player.Yields absent 
[2026-09-18 19:24:51]	[EmigTest] API city fns[0] addRuralPopulation changeHasBuildQueue getConnectedCities getProperty getPurchasedPlots getSentFoodPerCity purchasePlot 
[2026-09-18 19:24:51]	[EmigTest] API city WRITE-LIKE ["addRuralPopulation","changeHasBuildQueue"] 
[2026-09-18 19:24:51]	[EmigTest] API city.Yields fns[0] calculateAdjacencyYieldForConstructible calculateAllAdjacencyYieldsForConstructible calculateAllBuildingsPlacements calculateAllMaxAdjacencyYieldsForConstructible calculateAllPlotYieldChangeDataForConstructible calculateAllPlotYieldsForConstructible calculateAllResourceTradeYields calculateMaxAdjacencyYieldForConstructible calculateProductionSpecificYield calculateResourceTradeYield extractYieldChangesData getAllBaseYieldValuesForConstructible getAllBaseYieldsForConstructible getAllBestAdjacencyYieldValuesForConstructible getAllBestAdjacencyYieldsForConstructible getAllMaxBestAdjacencyYieldValuesForConstructible getAllMaxBestAdjacencyYieldsForConstructible getAllWarehouseYieldValuesForConstructible getAllWarehouseYieldsForConstructible getBaseYieldForConstructible getBestAdjacencyYieldForConstructible 
[2026-09-18 19:24:51]	[EmigTest] API city.Yields fns[1] getMaxBestAdjacencyYieldForConstructible getNetYield getNetYieldForNode getPlotYields getResourceYields getTradeDemandYields getTradeYields getWarehouseYieldForConstructible getYield getYieldSummaryForNode getYields getYieldsForNode getYieldsForType hasPlotYields 
[2026-09-18 19:24:51]	[EmigTest] API city.Yields WRITE-LIKE [] 
[2026-09-18 19:24:51]	[EmigTest] API city.Growth fns[0] calculateFoodConsumption calculateUnitFoodRate claimPlot getGrowthDomain getNextGrowthFoodThreshold getUnitFoodCost 
[2026-09-18 19:24:51]	[EmigTest] API city.Growth WRITE-LIKE [] 
[2026-09-18 19:24:51]	[EmigTest] API city.BuildQueue fns[0] addProgress completeProduction front getOrderTypeName getPercentComplete getProductionKindName getProductionTypeName getProgress getProgressItemOfInstance getProgressItems getProgressItemsOfKind getProgressItemsOfType getQueue getQueuedConstructibleRemovals getQueuedPositionOfInstance getQueuedPositionOfType getTurnsLeft hasBeenPlaced hasProgress isQueued numEntries 
[2026-09-18 19:24:51]	[EmigTest] API city.BuildQueue WRITE-LIKE ["addProgress"] 
[2026-09-18 19:24:51]	[EmigTest] API city.Production fns[0] getConstructibleProductionCost getProjectProductionCost getUnitProductionCost 
[2026-09-18 19:24:51]	[EmigTest] API city.Production WRITE-LIKE [] 
[2026-09-18 19:24:51]	[EmigTest] API city.Happiness fns[0] getSpecificBuildingMaintenance getUnhappiness 
[2026-09-18 19:24:51]	[EmigTest] API city.Happiness WRITE-LIKE [] 
[2026-09-18 19:24:51]	[EmigTest] API city.Gold fns[0] CanPlaceAt canPlace getBuildingPurchaseCost getSpecificBuildingMaintenance getTownUpgradeCost getUnitPurchaseCost 
[2026-09-18 19:24:51]	[EmigTest] API city.Gold WRITE-LIKE [] 
[2026-09-18 19:24:51]	[EmigTest] API Cities fns[0] get getAtLocation getIdAtLocation 
[2026-09-18 19:24:51]	[EmigTest] API Cities WRITE-LIKE [] 
[2026-09-18 19:24:51]	[EmigTest] API PlayerOperationTypes[0] ACKNOWLEDGE_TURN_START ADD_BELIEF ADVANCED_START_MARK_COMPLETED ADVANCED_START_MODIFY_DECK ADVANCED_START_PLACE_SETTLEMENT ADVANCED_START_USE_EFFECT ASSIGN_RESOURCE ASSIGN_WORKER BASIC_PROJECT_DIPLOMATIC_ACTION BECOME_SUZERAIN_DIPLOMATIC_ACTION BUY_ATTRIBUTE_TREE_NODE CANCEL_ALLIANCE CHANGE_GOVERNMENT CHANGE_TRADE_ROUTE CHANGE_TRADITION CHOOSE_ARTIFACT_PLAYER CHOOSE_CITY_STATE_BONUS CHOOSE_GOLDEN_AGE CHOOSE_NARRATIVE_STORY_DIRECTION CHOOSE_SYNCRETISM_INFRASTRUCTURE CHOOSE_SYNCRETISM_SELF CHOOSE_SYNCRETISM_UNITS CLOSE_BORDERS_DIPLOMATIC_ACTION CONSIDER_ASSIGN_ATTRIBUTE CONSIDER_ASSIGN_RESOURCE CONSIDER_ASSIGN_TRADITIONS COOPERATIVE_YIELDS_DIPLOMATIC_ACTION CREATE_ELEMENT DECLARE_WAR DENOUNCE_MILITARY_PRESENCE_DIPLOMATIC_ACTION DESTROY_ELEMENT EXECUTE_SCRIPT EXTEND_GAME FORM_ALLIANCE FOUND_PANTHEON FOUND_RELIGION 
[2026-09-18 19:24:51]	[EmigTest] API PlayerOperationTypes[1] FREE_CAPTURED_COMMANDER_DIPLOMATIC_ACTION GIVE_INFLUENCE_TOKEN GRANT_TREE_NODE INCITE_RAID_DIPLOMATIC_ACTION INVALID LAND_CLAIM LEVY_MILITARY MAKE_PEACE MOVE_GREAT_WORK OPEN_BORDERS_DIPLOMATIC_ACTION PATRONIZE_GREAT_PERSON PAY_TO_AVOID_CALL_TO_ARMS PROMOTE_TOWN_TO_CITY RECRUIT_GREAT_PERSON REJECT_GREAT_PERSON RESPOND_DIPLOMATIC_ACTION RESPOND_DIPLOMATIC_FIRST_MEET RETURN_LEVIED_MILITARY SCRIPT_DYNAMIC_PROPERTY SELECT_CAPITAL SET_AGE_TRANSITION_DATA SET_CULTURE_TREE_NODE SET_CULTURE_TREE_TARGET_NODE SET_ESCAPE_ROUTE SET_TECH_TREE_NODE SET_TECH_TREE_TARGET_NODE START_TRADE_ROUTE SUPPORT_DIPLOMATIC_ACTION SWAP_RESOURCES UNLOCK_POLICIES UNSUPPORT_DIPLOMATIC_ACTION VIEWED_ADVISOR_WARNING 
[2026-09-18 19:24:51]	[EmigTest] API CityOperationTypes[0] BUILD CONSIDER_TOWN_PROJECT EDUCATE INVALID 
[2026-09-18 19:24:51]	[EmigTest] API CityCommandTypes[0] CHANGE_GROWTH_MODE DESTROY EXPAND EXPORT_POPULATION INVALID MANAGE NAME_CITY PURCHASE RANGE_ATTACK SET_FOCUS SWAP_TILE_OWNER TYPE WMD_STRIKE 
[2026-09-18 19:24:51]	[EmigTest] SNAP S0 turn=66 interval=99999[0] C.bq.currentBuildProgress=0 C.bq.currentBuildProgressRequired=0 C.bq.currentProductionKind=0 C.bq.currentProductionTypeHash=-1 C.bq.currentTurnsLeft=-1 C.bq.isEmpty=1 C.bq.percent=0 C.bq.previousProductionTypeHash=-1125550695 C.bq.progress=0 C.bq.turnsLeft=-1 C.growth.currentFood=10.83 C.growth.growthProgress=0.65 C.growth.growthRate=115 C.growth.growthType=-1126871330 C.growth.isReadyToExpand=0 C.growth.isReadyToPlacePopulation=0 C.growth.projectType=-1 C.growth.threshold=1657.39 C.growth.turnsUntilGrowth=29 C.growth.turnsUntilStarvation=-1 C.happy.hasUnrest=0 C.happy.hasWarWeariness=0 C.happy.highestActiveUnrestDuration=0 C.happy.netHappinessPerTurn=31.01 C.happy.turnsOfUnrest=0 C.net.CULTURE=114.4 C.net.DIPLOMACY=17 C.net.FOOD=58 C.net.GOLD=88.54 C.net.HAPPINESS=31.01 C.net.PRODUCTION=172 C.net.SCIENCE=41 C.pop=36 
[2026-09-18 19:24:51]	[EmigTest] SNAP S0 turn=66 interval=99999[1] C.production.productionYieldSource=-1155936758 C.yield.CULTURE=114.4 C.yield.DIPLOMACY=17 C.yield.FOOD=58 C.yield.GOLD=88.54 C.yield.HAPPINESS=31.01 C.yield.PRODUCTION=172 C.yield.SCIENCE=41 C.yields.hasPendingYieldChangeSignal=0 P.civic.node.depthUnlocked=0 P.civic.node.maxDepth=1 P.civic.node.nodeType=176430341 P.civic.node.progress=996 P.civic.node.repeatedDepth=0 P.civic.node.state=3 P.civic.nodeCost=1300 P.civic.nodeKey=176430341 P.civic.turnsForNode=2 P.civic.turnsLeft=2 P.diploTreasury.diplomacyBalance=0 P.gold=804.06 P.happy.nextGoldenAgeThreshold=15825 P.influence=0 P.life.CULTURE=10564.55 P.life.DIPLOMACY=884.75 P.life.FOOD=30466 P.life.GOLD=23130.84 P.life.HAPPINESS=14831.4 P.life.PRODUCTION=26055.54 P.life.SCIENCE=10133.95 P.net.CULTURE=221.27 P.net.DIPLOMACY=-15.64 P.net.FOOD=886 P.net.GOLD=705.24 P.net.HAPPINESS=145.21 
[2026-09-18 19:24:51]	[EmigTest] SNAP S0 turn=66 interval=99999[2] P.net.PRODUCTION=663.14 P.net.SCIENCE=251.02 P.stats.numCities=3 P.stats.numImprovedTiles=269 P.stats.numSettlements=29 P.stats.numTowns=26 P.stats.settlementCap=22 P.stats.totalPopulation=435 P.tech.node.depthUnlocked=0 P.tech.node.maxDepth=2 P.tech.node.nodeType=-41340878 P.tech.node.progress=1033 P.tech.node.repeatedDepth=0 P.tech.node.state=3 P.tech.nodeCost=1900 P.tech.nodeKey=-41340878 P.tech.turnsForNode=4 P.tech.turnsLeft=4 P.treasury.goldBalance=804.06 T.bq.currentBuildProgress=0 T.bq.currentBuildProgressRequired=0 T.bq.currentProductionKind=0 T.bq.currentProductionTypeHash=-1 T.bq.currentTurnsLeft=-1 T.bq.isEmpty=1 T.bq.percent=0 T.bq.previousProductionTypeHash=0 T.bq.progress=0 T.bq.turnsLeft=-1 T.growth.currentFood=42.67 T.growth.growthProgress=4.9 T.growth.growthRate=150 T.growth.growthType=-1126871330 
[2026-09-18 19:24:51]	[EmigTest] SNAP S0 turn=66 interval=99999[3] T.growth.isReadyToExpand=0 T.growth.isReadyToPlacePopulation=0 T.growth.projectType=-1 T.growth.threshold=870.66 T.growth.turnsUntilGrowth=34 T.growth.turnsUntilStarvation=-1 T.happy.hasUnrest=0 T.happy.hasWarWeariness=0 T.happy.highestActiveUnrestDuration=0 T.happy.netHappinessPerTurn=-17.65 T.happy.turnsOfUnrest=0 T.net.CULTURE=3.6 T.net.DIPLOMACY=0.6 T.net.FOOD=25 T.net.GOLD=-1.54 T.net.HAPPINESS=-17.65 T.net.PRODUCTION=4.4 T.net.SCIENCE=3 T.pop=26 T.production.productionYieldSource=-1155936758 T.yield.CULTURE=3.6 T.yield.DIPLOMACY=0.6 T.yield.FOOD=25 T.yield.GOLD=-1.54 T.yield.HAPPINESS=-17.65 T.yield.PRODUCTION=4.4 T.yield.SCIENCE=3 T.yields.hasPendingYieldChangeSignal=0 
[2026-09-18 19:24:54]	[EmigTest] DIFF S0-idle (nothing done: any change here is noise) turn=66 interval=99999 changed=0[0] (none) 
[2026-09-18 19:24:54]	[EmigTest] GRANT A YIELD_FOOD 100 -> null 
[2026-09-18 19:24:56]	[EmigTest] DIFF A after +100 FOOD turn=66 interval=99999 changed=0[0] (none) 
[2026-09-18 19:24:56]	[EmigTest] GRANT A YIELD_PRODUCTION 100 -> null 
[2026-09-18 19:24:59]	[EmigTest] DIFF A after +100 PRODUCTION turn=66 interval=99999 changed=0[0] (none) 
[2026-09-18 19:24:59]	[EmigTest] GRANT A YIELD_GOLD 100 -> null 
[2026-09-18 19:25:01]	[EmigTest] DIFF A after +100 GOLD turn=66 interval=99999 changed=2[0] P.gold:804.06->904.06(+100) P.treasury.goldBalance:804.06->904.06(+100) 
[2026-09-18 19:25:01]	[EmigTest] GRANT A YIELD_SCIENCE 100 -> null 
[2026-09-18 19:25:04]	[EmigTest] DIFF A after +100 SCIENCE turn=66 interval=99999 changed=1[0] P.tech.node.progress:1033->1133(+100) 
[2026-09-18 19:25:04]	[EmigTest] GRANT A YIELD_CULTURE 100 -> null 
[2026-09-18 19:25:07]	[EmigTest] DIFF A after +100 CULTURE turn=66 interval=99999 changed=3[0] P.civic.node.progress:996->1096(+100) P.civic.turnsForNode:2->1(-1) P.civic.turnsLeft:2->1(-1) 
[2026-09-18 19:25:07]	[EmigTest] GRANT A YIELD_HAPPINESS 100 -> null 
[2026-09-18 19:25:09]	[EmigTest] DIFF A after +100 HAPPINESS turn=66 interval=99999 changed=1[0] P.life.HAPPINESS:14831.4->14931.4(+100) 
[2026-09-18 19:25:09]	[EmigTest] GRANT A YIELD_DIPLOMACY 100 -> null 
[2026-09-18 19:25:12]	[EmigTest] DIFF A after +100 DIPLOMACY turn=66 interval=99999 changed=2[0] P.diploTreasury.diplomacyBalance:0->100(+100) P.influence:0->100(+100) 
[2026-09-18 19:25:12]	[EmigTest] ENDTURN blocked (-513644209) try 1 notes=["NOTIFICATION_PLAYER_DEFEATED","NOTIFICATION_WONDER_COMPLETED","NOTIFICATION_DIPLOMATIC_ACTION","NOTIFICATION_DIPLOMATIC_ACTION","NOTIFICATION_CHOOSE_CITY_PRODUCTION","NOTIFICATION_COMMAND_UNITS"] 
[2026-09-18 19:25:16]	[EmigTest] ENDTURN blocked (-513644209) try 2 notes=["NOTIFICATION_PLAYER_DEFEATED","NOTIFICATION_WONDER_COMPLETED","NOTIFICATION_DIPLOMATIC_ACTION","NOTIFICATION_DIPLOMATIC_ACTION","NOTIFICATION_CHOOSE_CITY_PRODUCTION","NOTIFICATION_COMMAND_UNITS"] 
[2026-09-18 19:25:20]	[EmigTest] ENDTURN blocked (-513644209) try 3 notes=["NOTIFICATION_PLAYER_DEFEATED","NOTIFICATION_WONDER_COMPLETED","NOTIFICATION_DIPLOMATIC_ACTION","NOTIFICATION_DIPLOMATIC_ACTION","NOTIFICATION_CHOOSE_CITY_PRODUCTION","NOTIFICATION_COMMAND_UNITS"] 
[2026-09-18 19:25:24]	[EmigTest] ENDTURN blocked (-513644209) try 4 notes=["NOTIFICATION_PLAYER_DEFEATED","NOTIFICATION_WONDER_COMPLETED","NOTIFICATION_DIPLOMATIC_ACTION","NOTIFICATION_DIPLOMATIC_ACTION","NOTIFICATION_CHOOSE_CITY_PRODUCTION","NOTIFICATION_COMMAND_UNITS"] 
[2026-09-18 19:25:28]	[EmigTest] ENDTURN blocked (-513644209) try 5 notes=["NOTIFICATION_PLAYER_DEFEATED","NOTIFICATION_WONDER_COMPLETED","NOTIFICATION_DIPLOMATIC_ACTION","NOTIFICATION_DIPLOMATIC_ACTION","NOTIFICATION_CHOOSE_CITY_PRODUCTION","NOTIFICATION_COMMAND_UNITS"] 
[2026-09-18 19:25:28]	[EmigTest] ENDTURN still blocked: ONE AUTOPLAY TURN (the AI spends and assigns, so this turn's DIFF is polluted) 
[2026-09-18 19:25:43]	[EmigTest] TURN activated turn=67 autoplayTurnsUsed=1 
[2026-09-18 19:25:48]	[EmigTest] POPUP dismissing screen-tech-civic-complete 
[2026-09-18 19:25:50]	[EmigTest] DIFF A end turn (natural change = the P.net / C.net values before it) turn=67 interval=99999 changed=64[0] C.bq.currentBuildProgress:0->255.12(+255.12) C.bq.currentBuildProgressRequired:0->600(+600) C.bq.currentProductionKind:0->-1504597204(-1504597204) C.bq.currentProductionTypeHash:-1->-60631457(-60631456) C.bq.currentTurnsLeft:-1->2(+3) C.bq.isEmpty:1->0(-1) C.bq.percent:0->42(+42) C.bq.previousProductionTypeHash:-1125550695->0(+1125550695) C.bq.progress:0->255(+255) C.growth.currentFood:10.83->130.33(+119.5) C.growth.growthProgress:0.65->7.86(+7.21) C.growth.isReadyToExpand:0->1(+1) C.growth.isReadyToPlacePopulation:0->1(+1) C.growth.turnsUntilGrowth:29->13(-16) C.happy.netHappinessPerTurn:31.01->30.01(-1) C.net.CULTURE:114.4->130(+15.6) C.net.FOOD:58->119.5(+61.5) C.net.HAPPINESS:31.01->30.01(-1) C.net.PRODUCTION:172->169(-3) C.net.SCIENCE:41->40(-1) C.yield.CULTURE:114.4->130(+15.6) C.yield.FOOD:58->119.5(+61.5) 
[2026-09-18 19:25:50]	[EmigTest] DIFF A end turn (natural change = the P.net / C.net values before it) turn=67 interval=99999 changed=64[1] C.yield.HAPPINESS:31.01->30.01(-1) C.yield.PRODUCTION:172->169(-3) C.yield.SCIENCE:41->40(-1) P.civic.node.depthUnlocked:0->undefined P.civic.node.maxDepth:1->undefined P.civic.node.nodeType:176430341->undefined P.civic.node.progress:1096->undefined P.civic.node.repeatedDepth:0->undefined P.civic.node.state:3->undefined P.civic.nodeCost:1300->0(-1300) P.civic.nodeKey:176430341->-1(-176430342) P.civic.turnsForNode:1->-1(-2) P.civic.turnsLeft:1->-1(-2) P.diploTreasury.diplomacyBalance:100->84.36(-15.64) P.gold:904.06->2039.76(+1135.7) P.influence:100->84.36(-15.64) P.life.CULTURE:10564.55->10801.95(+237.4) P.life.FOOD:30466->31619(+1153) P.life.GOLD:23130.84->23890.54(+759.7) P.life.HAPPINESS:14931.4->15116.61(+185.21) P.life.PRODUCTION:26055.54->26733.59(+678.05) P.life.SCIENCE:10133.95->10394.63(+260.68) 
[2026-09-18 19:25:50]	[EmigTest] DIFF A end turn (natural change = the P.net / C.net values before it) turn=67 interval=99999 changed=64[2] P.net.CULTURE:221.27->238.25(+16.98) P.net.DIPLOMACY:-15.64->-11.46(+4.18) P.net.FOOD:886->1153(+267) P.net.GOLD:705.24->777.04(+71.8) P.net.HAPPINESS:145.21->194.23(+49.02) P.net.PRODUCTION:663.14->693.16(+30.02) P.net.SCIENCE:251.02->263.11(+12.09) P.stats.totalPopulation:435->438(+3) P.tech.node.progress:1133->1394(+261) P.tech.turnsForNode:4->2(-2) P.tech.turnsLeft:4->2(-2) P.treasury.goldBalance:904.06->2039.76(+1135.7) T.growth.growthProgress:4.9->3.27(-1.63) T.growth.growthRate:150->100(-50) T.growth.growthType:-1126871330->-284569333(+842301997) T.growth.projectType:-1->-548685232(-548685231) T.growth.threshold:870.66->1306(+435.34) T.growth.turnsUntilGrowth:34->43(+9) T.net.FOOD:25->30(+5) T.yield.FOOD:25->30(+5) 
[2026-09-18 19:25:50]	[EmigTest] GRANT B YIELD_FOOD -100 -> null 
[2026-09-18 19:25:53]	[EmigTest] DIFF B after -100 FOOD turn=67 interval=99999 changed=0[0] (none) 
[2026-09-18 19:25:53]	[EmigTest] GRANT B YIELD_PRODUCTION -100 -> null 
[2026-09-18 19:25:55]	[EmigTest] DIFF B after -100 PRODUCTION turn=67 interval=99999 changed=0[0] (none) 
[2026-09-18 19:25:55]	[EmigTest] GRANT B YIELD_GOLD -100 -> null 
[2026-09-18 19:25:58]	[EmigTest] DIFF B after -100 GOLD turn=67 interval=99999 changed=2[0] P.gold:2039.76->1939.76(-100) P.treasury.goldBalance:2039.76->1939.76(-100) 
[2026-09-18 19:25:58]	[EmigTest] GRANT B YIELD_SCIENCE -100 -> null 
[2026-09-18 19:26:00]	[EmigTest] DIFF B after -100 SCIENCE turn=67 interval=99999 changed=2[0] P.tech.turnsForNode:2->3(+1) P.tech.turnsLeft:2->3(+1) 
[2026-09-18 19:26:00]	[EmigTest] GRANT B YIELD_CULTURE -100 -> null 
[2026-09-18 19:26:03]	[EmigTest] DIFF B after -100 CULTURE turn=67 interval=99999 changed=0[0] (none) 
[2026-09-18 19:26:03]	[EmigTest] GRANT B YIELD_HAPPINESS -100 -> null 
[2026-09-18 19:26:05]	[EmigTest] DIFF B after -100 HAPPINESS turn=67 interval=99999 changed=1[0] P.life.HAPPINESS:15116.61->15016.61(-100) 
[2026-09-18 19:26:05]	[EmigTest] GRANT B YIELD_DIPLOMACY -100 -> null 
[2026-09-18 19:26:08]	[EmigTest] DIFF B after -100 DIPLOMACY turn=67 interval=99999 changed=2[0] P.diploTreasury.diplomacyBalance:84.36->-15.64(-100) P.influence:84.36->-15.64(-100) 
[2026-09-18 19:26:08]	[EmigTest] ENDTURN blocked (-2084516792) try 1 notes=["NOTIFICATION_PLAYER_DEFEATED","NOTIFICATION_VOLCANO_INACTIVE","NOTIFICATION_CHOOSE_CULTURE_NODE","NOTIFICATION_CHOOSE_TOWN_PROJECT","NOTIFICATION_CHOOSE_CITY_PRODUCTION","NOTIFICATION_CHOOSE_NARRATIVE_STORY_DIRECTION","NOTIFICATION_NEW_POPULATION","NOTIFICATION_COMMAND_UNITS","NOTIFICATION_TRADITIONS_AVAILABLE"] 
[2026-09-18 19:26:12]	[EmigTest] ENDTURN blocked (-2084516792) try 2 notes=["NOTIFICATION_PLAYER_DEFEATED","NOTIFICATION_VOLCANO_INACTIVE","NOTIFICATION_CHOOSE_CULTURE_NODE","NOTIFICATION_CHOOSE_TOWN_PROJECT","NOTIFICATION_CHOOSE_CITY_PRODUCTION","NOTIFICATION_CHOOSE_NARRATIVE_STORY_DIRECTION","NOTIFICATION_NEW_POPULATION","NOTIFICATION_COMMAND_UNITS","NOTIFICATION_TRADITIONS_AVAILABLE"] 
[2026-09-18 19:26:16]	[EmigTest] ENDTURN blocked (-2084516792) try 3 notes=["NOTIFICATION_PLAYER_DEFEATED","NOTIFICATION_VOLCANO_INACTIVE","NOTIFICATION_CHOOSE_CULTURE_NODE","NOTIFICATION_CHOOSE_TOWN_PROJECT","NOTIFICATION_CHOOSE_CITY_PRODUCTION","NOTIFICATION_CHOOSE_NARRATIVE_STORY_DIRECTION","NOTIFICATION_NEW_POPULATION","NOTIFICATION_COMMAND_UNITS","NOTIFICATION_TRADITIONS_AVAILABLE"] 
[2026-09-18 19:26:20]	[EmigTest] ENDTURN blocked (-2084516792) try 4 notes=["NOTIFICATION_PLAYER_DEFEATED","NOTIFICATION_VOLCANO_INACTIVE","NOTIFICATION_CHOOSE_CULTURE_NODE","NOTIFICATION_CHOOSE_TOWN_PROJECT","NOTIFICATION_CHOOSE_CITY_PRODUCTION","NOTIFICATION_CHOOSE_NARRATIVE_STORY_DIRECTION","NOTIFICATION_NEW_POPULATION","NOTIFICATION_COMMAND_UNITS","NOTIFICATION_TRADITIONS_AVAILABLE"] 
[2026-09-18 19:26:24]	[EmigTest] ENDTURN blocked (-2084516792) try 5 notes=["NOTIFICATION_PLAYER_DEFEATED","NOTIFICATION_VOLCANO_INACTIVE","NOTIFICATION_CHOOSE_CULTURE_NODE","NOTIFICATION_CHOOSE_TOWN_PROJECT","NOTIFICATION_CHOOSE_CITY_PRODUCTION","NOTIFICATION_CHOOSE_NARRATIVE_STORY_DIRECTION","NOTIFICATION_NEW_POPULATION","NOTIFICATION_COMMAND_UNITS","NOTIFICATION_TRADITIONS_AVAILABLE"] 
[2026-09-18 19:26:24]	[EmigTest] ENDTURN still blocked: ONE AUTOPLAY TURN (the AI spends and assigns, so this turn's DIFF is polluted) 
[2026-09-18 19:26:39]	[EmigTest] TURN activated turn=68 autoplayTurnsUsed=2 
